ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
UGA,Northern,627792,Total fertility rate 15-49,7.9,1,UG,Uganda,2000,UG2000DHS,FE_FRTR_W_TFR,11763080,I,452008,1452080,Region,Northern,0,,0,1,FEFRTRWTFR,UGDHS2000452008,2000-01,DHS,,,,,1
UGA,Western,652509,Total fertility rate 15-49,6.9,1,UG,Uganda,2000,UG2000DHS,FE_FRTR_W_TFR,11763080,I,452013,1452130,Region,Western,0,,0,1,FEFRTRWTFR,UGDHS2000452013,2000-01,DHS,,,,,1
UGA,Central,6731051,Married women currently using any method of contraception,37,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_ANY,32633010,I,452001,1452010,Region,Central,0,,0,1,FPCUSMWANY,UGDHS2000452001,2000-01,DHS,1377,1400,,,1
UGA,Eastern,3213478,Married women currently using any method of contraception,14.5,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_ANY,32633010,I,452005,1452050,Region,Eastern,0,,0,1,FPCUSMWANY,UGDHS2000452005,2000-01,DHS,1487,1285,,,1
UGA,Northern,4852457,Married women currently using any method of contraception,21,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_ANY,32633010,I,452008,1452080,Region,Northern,0,,0,1,FPCUSMWANY,UGDHS2000452008,2000-01,DHS,823,708,,,1
UGA,Western,4302167,Married women currently using any method of contraception,18,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_ANY,32633010,I,452013,1452130,Region,Western,0,,0,1,FPCUSMWANY,UGDHS2000452013,2000-01,DHS,1194,1282,,,1
UGA,Central,6731052,Married women currently using any modern method of contraception,31.4,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_MOD,32633020,I,452001,1452010,Region,Central,0,,0,1,FPCUSMWMOD,UGDHS2000452001,2000-01,DHS,1377,1400,,,1
UGA,Eastern,3213479,Married women currently using any modern method of contraception,11.2,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_MOD,32633020,I,452005,1452050,Region,Eastern,0,,0,1,FPCUSMWMOD,UGDHS2000452005,2000-01,DHS,1487,1285,,,1
UGA,Northern,4852458,Married women currently using any modern method of contraception,15.4,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_MOD,32633020,I,452008,1452080,Region,Northern,0,,0,1,FPCUSMWMOD,UGDHS2000452008,2000-01,DHS,823,708,,,1
UGA,Western,4302168,Married women currently using any modern method of contraception,13.6,1,UG,Uganda,2000,UG2000DHS,FP_CUSM_W_MOD,32633020,I,452013,1452130,Region,Western,0,,0,1,FPCUSMWMOD,UGDHS2000452013,2000-01,DHS,1194,1282,,,1
UGA,Central,7055043,Unmet need for family planning,30.6,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_UNT,32933030,I,452001,1452010,Region,Central,0,,0,1,FPNADMWUNT,UGDHS2000452001,2000-01,DHS,1377,1400,,,1
UGA,Eastern,3183093,Unmet need for family planning,45.8,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_UNT,32933030,I,452005,1452050,Region,Eastern,0,,0,1,FPNADMWUNT,UGDHS2000452005,2000-01,DHS,1487,1285,,,1
UGA,Northern,4548692,Unmet need for family planning,28.7,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_UNT,32933030,I,452008,1452080,Region,Northern,0,,0,1,FPNADMWUNT,UGDHS2000452008,2000-01,DHS,823,708,,,1
UGA,Western,5118438,Unmet need for family planning,31,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_UNT,32933030,I,452013,1452130,Region,Western,0,,0,1,FPNADMWUNT,UGDHS2000452013,2000-01,DHS,1194,1282,,,1
UGA,Central,4161292,Demand for family planning satisfied by modern methods,46.5,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_PDM,32933150,I,452001,1452010,Region,Central,0,,0,1,FPNADMWPDM,UGDHS2000452001,2000-01,DHS,929,950,,,1
UGA,Eastern,4309192,Demand for family planning satisfied by modern methods,18.6,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_PDM,32933150,I,452005,1452050,Region,Eastern,0,,0,1,FPNADMWPDM,UGDHS2000452005,2000-01,DHS,897,780,,,1
UGA,Northern,362233,Demand for family planning satisfied by modern methods,31,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_PDM,32933150,I,452008,1452080,Region,Northern,0,,0,1,FPNADMWPDM,UGDHS2000452008,2000-01,DHS,409,374,,,1
UGA,Western,5266462,Demand for family planning satisfied by modern methods,27.8,1,UG,Uganda,2000,UG2000DHS,FP_NADM_W_PDM,32933150,I,452013,1452130,Region,Western,0,,0,1,FPNADMWPDM,UGDHS2000452013,2000-01,DHS,585,638,,,1
UGA,Central,250501,Median age at first marriage [Women]: 25-49,18,1,UG,Uganda,2000,UG2000DHS,MA_AAFM_W_M2B,41633090,I,452001,1452010,Region,Central,0,,0,1,MAAAFMWM2B,UGDHS2000452001,2000-01,DHS,,,,,1
UGA,Eastern,235092,Median age at first marriage [Women]: 25-49,17.4,1,UG,Uganda,2000,UG2000DHS,MA_AAFM_W_M2B,41633090,I,452005,1452050,Region,Eastern,0,,0,1,MAAAFMWM2B,UGDHS2000452005,2000-01,DHS,,,,,1
UGA,Northern,250504,Median age at first marriage [Women]: 25-49,17.4,1,UG,Uganda,2000,UG2000DHS,MA_AAFM_W_M2B,41633090,I,452008,1452080,Region,Northern,0,,0,1,MAAAFMWM2B,UGDHS2000452008,2000-01,DHS,,,,,1
UGA,Western,257941,Median age at first marriage [Women]: 25-49,18.2,1,UG,Uganda,2000,UG2000DHS,MA_AAFM_W_M2B,41633090,I,452013,1452130,Region,Western,0,,0,1,MAAAFMWM2B,UGDHS2000452013,2000-01,DHS,,,,,1
UGA,Central,250562,Median age at first sexual intercourse [Women]: 25-49,16.5,1,UG,Uganda,2000,UG2000DHS,SX_AAFS_W_M2B,51703090,I,452001,1452010,Region,Central,0,,0,1,SXAAFSWM2B,UGDHS2000452001,2000-01,DHS,,,,,1
UGA,Eastern,235149,Median age at first sexual intercourse [Women]: 25-49,15.9,1,UG,Uganda,2000,UG2000DHS,SX_AAFS_W_M2B,51703090,I,452005,1452050,Region,Eastern,0,,0,1,SXAAFSWM2B,UGDHS2000452005,2000-01,DHS,,,,,1
UGA,Northern,250564,Median age at first sexual intercourse [Women]: 25-49,16.9,1,UG,Uganda,2000,UG2000DHS,SX_AAFS_W_M2B,51703090,I,452008,1452080,Region,Northern,0,,0,1,SXAAFSWM2B,UGDHS2000452008,2000-01,DHS,,,,,1
UGA,Western,258050,Median age at first sexual intercourse [Women]: 25-49,17.4,1,UG,Uganda,2000,UG2000DHS,SX_AAFS_W_M2B,51703090,I,452013,1452130,Region,Western,0,,0,1,SXAAFSWM2B,UGDHS2000452013,2000-01,DHS,,,,,1
UGA,Central,7559142,Infant mortality rate,72,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_IMR,63206030,I,452001,1452010,Region,Central,14003,Ten years preceding the survey,0,1,CMECMRCIMR,UGDHS2000452001,2000-01,DHS,,,60,84,1
UGA,Eastern,7130898,Infant mortality rate,89,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_IMR,63206030,I,452005,1452050,Region,Eastern,14003,Ten years preceding the survey,0,1,CMECMRCIMR,UGDHS2000452005,2000-01,DHS,,,75,104,1
UGA,Northern,1016367,Infant mortality rate,106,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_IMR,63206030,I,452008,1452080,Region,Northern,14003,Ten years preceding the survey,0,1,CMECMRCIMR,UGDHS2000452008,2000-01,DHS,,,90,122,1
UGA,Western,7230934,Infant mortality rate,98,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_IMR,63206030,I,452013,1452130,Region,Western,14003,Ten years preceding the survey,0,1,CMECMRCIMR,UGDHS2000452013,2000-01,DHS,,,82,113,1
UGA,Central,7357795,Under-five mortality rate,135,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_U5M,63206050,I,452001,1452010,Region,Central,14003,Ten years preceding the survey,0,1,CMECMRCU5M,UGDHS2000452001,2000-01,DHS,,,114,157,1
UGA,Eastern,7289837,Under-five mortality rate,147,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_U5M,63206050,I,452005,1452050,Region,Eastern,14003,Ten years preceding the survey,0,1,CMECMRCU5M,UGDHS2000452005,2000-01,DHS,,,132,163,1
UGA,Northern,7385149,Under-five mortality rate,178,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_U5M,63206050,I,452008,1452080,Region,Northern,14003,Ten years preceding the survey,0,1,CMECMRCU5M,UGDHS2000452008,2000-01,DHS,,,155,201,1
UGA,Western,7488480,Under-five mortality rate,176,0,UG,Uganda,2000,UG2000DHS,CM_ECMR_C_U5M,63206050,I,452013,1452130,Region,Western,14003,Ten years preceding the survey,0,1,CMECMRCU5M,UGDHS2000452013,2000-01,DHS,,,152,200,1
UGA,Central,4933947,Place of delivery: Health facility,58.4,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452001,1452010,Region,Central,14000,Three years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452001,2000-01,DHS,1343,1332,,,1
UGA,Central,4387,Place of delivery: Health facility,56.9,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452001,1452010,Region,Central,14001,Five years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452001,2000-01,DHS,2173,2147,,,1
UGA,Central,3339156,Place of delivery: Health facility,57.7,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452001,1452010,Region,Central,14002,Two years preceding the survey,0,1,RHDELPCDHF,UGDHS2000452001,2000-01,DHS,918,918,,,1
UGA,Eastern,1473370,Place of delivery: Health facility,36.3,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452005,1452050,Region,Eastern,14000,Three years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452005,2000-01,DHS,1376,1163,,,1
UGA,Eastern,3574704,Place of delivery: Health facility,36.5,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452005,1452050,Region,Eastern,14001,Five years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452005,2000-01,DHS,2305,1923,,,1
UGA,Eastern,5829383,Place of delivery: Health facility,35.1,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452005,1452050,Region,Eastern,14002,Two years preceding the survey,0,1,RHDELPCDHF,UGDHS2000452005,2000-01,DHS,976,812,,,1
UGA,Northern,5923190,Place of delivery: Health facility,23,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452008,1452080,Region,Northern,14000,Three years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452008,2000-01,DHS,804,685,,,1
UGA,Northern,4385,Place of delivery: Health facility,24.5,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452008,1452080,Region,Northern,14001,Five years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452008,2000-01,DHS,1316,1112,,,1
UGA,Northern,3505984,Place of delivery: Health facility,22.8,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452008,1452080,Region,Northern,14002,Two years preceding the survey,0,1,RHDELPCDHF,UGDHS2000452008,2000-01,DHS,549,468,,,1
UGA,Western,5229478,Place of delivery: Health facility,21.6,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452013,1452130,Region,Western,14000,Three years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452013,2000-01,DHS,1158,1186,,,1
UGA,Western,9516,Place of delivery: Health facility,21.7,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452013,1452130,Region,Western,14001,Five years preceding the survey,0,0,RHDELPCDHF,UGDHS2000452013,2000-01,DHS,1878,1931,,,1
UGA,Western,3792118,Place of delivery: Health facility,20.6,1,UG,Uganda,2000,UG2000DHS,RH_DELP_C_DHF,83566070,I,452013,1452130,Region,Western,14002,Two years preceding the survey,0,1,RHDELPCDHF,UGDHS2000452013,2000-01,DHS,794,815,,,1
UGA,Central,5403237,Fully vaccinated (8 basic antigens),29,1,UG,Uganda,2000,UG2000DHS,CH_VACC_C_BAS,93906230,I,452001,1452010,Region,Central,0,,0,1,CHVACCCBAS,UGDHS2000452001,2000-01,DHS,423,420,,,1
UGA,Eastern,6541797,Fully vaccinated (8 basic antigens),37.8,1,UG,Uganda,2000,UG2000DHS,CH_VACC_C_BAS,93906230,I,452005,1452050,Region,Eastern,0,,0,1,CHVACCCBAS,UGDHS2000452005,2000-01,DHS,445,367,,,1
UGA,Northern,3962825,Fully vaccinated (8 basic antigens),33.2,1,UG,Uganda,2000,UG2000DHS,CH_VACC_C_BAS,93906230,I,452008,1452080,Region,Northern,0,,0,1,CHVACCCBAS,UGDHS2000452008,2000-01,DHS,255,217,,,1
UGA,Western,3818890,Fully vaccinated (8 basic antigens),46.3,1,UG,Uganda,2000,UG2000DHS,CH_VACC_C_BAS,93906230,I,452013,1452130,Region,Western,0,,0,1,CHVACCCBAS,UGDHS2000452013,2000-01,DHS,382,396,,,1
UGA,Central,863474,Treatment of diarrhea: Either ORS or RHF,53.9,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452001,1452010,Region,Central,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2000452001,2000-01,DHS,234,240,,,1
UGA,Central,6802788,Treatment of diarrhea: Either ORS or RHF,55.9,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452001,1452010,Region,Central,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2000452001,2000-01,DHS,283,289,,,1
UGA,Eastern,7047459,Treatment of diarrhea: Either ORS or RHF,47.1,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452005,1452050,Region,Eastern,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2000452005,2000-01,DHS,382,306,,,1
UGA,Eastern,869684,Treatment of diarrhea: Either ORS or RHF,45.9,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452005,1452050,Region,Eastern,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2000452005,2000-01,DHS,484,379,,,1
UGA,Northern,2085520,Treatment of diarrhea: Either ORS or RHF,41.5,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452008,1452080,Region,Northern,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2000452008,2000-01,DHS,252,204,,,1
UGA,Northern,4131205,Treatment of diarrhea: Either ORS or RHF,40.4,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452008,1452080,Region,Northern,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2000452008,2000-01,DHS,303,246,,,1
UGA,Western,2975782,Treatment of diarrhea: Either ORS or RHF,28.1,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452013,1452130,Region,Western,14000,Three years preceding the survey,0,0,CHDIATCORT,UGDHS2000452013,2000-01,DHS,221,220,,,1
UGA,Western,3623530,Treatment of diarrhea: Either ORS or RHF,27.8,1,UG,Uganda,2000,UG2000DHS,CH_DIAT_C_ORT,94096040,I,452013,1452130,Region,Western,14001,Five years preceding the survey,0,1,CHDIATCORT,UGDHS2000452013,2000-01,DHS,263,264,,,1
UGA,Central,3684052,Children stunted,41.1,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_HA2,104236020,I,452001,1452010,Region,Central,0,,0,1,CNNUTSCHA2,UGDHS2000452001,2000-01,DHS,1607,1627,,,1
UGA,Eastern,4614996,Children stunted,41.6,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_HA2,104236020,I,452005,1452050,Region,Eastern,0,,0,1,CNNUTSCHA2,UGDHS2000452005,2000-01,DHS,1893,1534,,,1
UGA,Northern,1411440,Children stunted,43.4,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_HA2,104236020,I,452008,1452080,Region,Northern,0,,0,1,CNNUTSCHA2,UGDHS2000452008,2000-01,DHS,1045,897,,,1
UGA,Western,1426261,Children stunted,53.8,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_HA2,104236020,I,452013,1452130,Region,Western,0,,0,1,CNNUTSCHA2,UGDHS2000452013,2000-01,DHS,1534,1585,,,1
UGA,Central,5375824,Children wasted,4.2,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WH2,104236050,I,452001,1452010,Region,Central,0,,0,1,CNNUTSCWH2,UGDHS2000452001,2000-01,DHS,1607,1627,,,1
UGA,Eastern,3745892,Children wasted,5.4,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WH2,104236050,I,452005,1452050,Region,Eastern,0,,0,1,CNNUTSCWH2,UGDHS2000452005,2000-01,DHS,1893,1534,,,1
UGA,Northern,6233992,Children wasted,5.1,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WH2,104236050,I,452008,1452080,Region,Northern,0,,0,1,CNNUTSCWH2,UGDHS2000452008,2000-01,DHS,1045,897,,,1
UGA,Western,4193442,Children wasted,4.8,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WH2,104236050,I,452013,1452130,Region,Western,0,,0,1,CNNUTSCWH2,UGDHS2000452013,2000-01,DHS,1534,1585,,,1
UGA,Central,2409275,Children underweight,16.5,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WA2,104236090,I,452001,1452010,Region,Central,0,,0,1,CNNUTSCWA2,UGDHS2000452001,2000-01,DHS,1607,1627,,,1
UGA,Eastern,4172872,Children underweight,19,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WA2,104236090,I,452005,1452050,Region,Eastern,0,,0,1,CNNUTSCWA2,UGDHS2000452005,2000-01,DHS,1893,1534,,,1
UGA,Northern,4438195,Children underweight,20.1,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WA2,104236090,I,452008,1452080,Region,Northern,0,,0,1,CNNUTSCWA2,UGDHS2000452008,2000-01,DHS,1045,897,,,1
UGA,Western,4826485,Children underweight,18.5,1,UG,Uganda,2000,UG2000DHS,CN_NUTS_C_WA2,104236090,I,452013,1452130,Region,Western,0,,0,1,CNNUTSCWA2,UGDHS2000452013,2000-01,DHS,1534,1585,,,1
UGA,Central,1411443,Median duration of exclusive breastfeeding,4,1,UG,Uganda,2000,UG2000DHS,CN_BFDR_C_MDE,104336020,I,452001,1452010,Region,Central,0,,0,1,CNBFDRCMDE,UGDHS2000452001,2000-01,DHS,,,,,1
UGA,Eastern,1420470,Median duration of exclusive breastfeeding,2.3,1,UG,Uganda,2000,UG2000DHS,CN_BFDR_C_MDE,104336020,I,452005,1452050,Region,Eastern,0,,0,1,CNBFDRCMDE,UGDHS2000452005,2000-01,DHS,,,,,1
UGA,Northern,1411446,Median duration of exclusive breastfeeding,4.3,1,UG,Uganda,2000,UG2000DHS,CN_BFDR_C_MDE,104336020,I,452008,1452080,Region,Northern,0,,0,1,CNBFDRCMDE,UGDHS2000452008,2000-01,DHS,,,,,1
UGA,Western,1426268,Median duration of exclusive breastfeeding,4.1,1,UG,Uganda,2000,UG2000DHS,CN_BFDR_C_MDE,104336020,I,452013,1452130,Region,Western,0,,0,1,CNBFDRCMDE,UGDHS2000452013,2000-01,DHS,,,,,1
UGA,Central,6063726,Women with secondary or higher education,31.2,1,UG,Uganda,2000,UG2000DHS,ED_EDUC_W_SEH,231203100,I,452001,1452010,Region,Central,0,,0,1,EDEDUCWSEH,UGDHS2000452001,2000-01,DHS,2341,2445,,,1
UGA,Eastern,3324520,Women with secondary or higher education,15.9,1,UG,Uganda,2000,UG2000DHS,ED_EDUC_W_SEH,231203100,I,452005,1452050,Region,Eastern,0,,0,1,EDEDUCWSEH,UGDHS2000452005,2000-01,DHS,1956,1767,,,1
UGA,Northern,2549448,Women with secondary or higher education,7.6,1,UG,Uganda,2000,UG2000DHS,ED_EDUC_W_SEH,231203100,I,452008,1452080,Region,Northern,0,,0,1,EDEDUCWSEH,UGDHS2000452008,2000-01,DHS,1158,1041,,,1
UGA,Western,3214801,Women with secondary or higher education,11.2,1,UG,Uganda,2000,UG2000DHS,ED_EDUC_W_SEH,231203100,I,452013,1452130,Region,Western,0,,0,1,EDEDUCWSEH,UGDHS2000452013,2000-01,DHS,1792,1993,,,1
UGA,Central,7026507,Women who are literate,77.5,1,UG,Uganda,2000,UG2000DHS,ED_LITR_W_LIT,231233090,I,452001,1452010,Region,Central,0,,0,1,EDLITRWLIT,UGDHS2000452001,2000-01,DHS,2341,2445,,,1
UGA,Eastern,5381543,Women who are literate,46.6,1,UG,Uganda,2000,UG2000DHS,ED_LITR_W_LIT,231233090,I,452005,1452050,Region,Eastern,0,,0,1,EDLITRWLIT,UGDHS2000452005,2000-01,DHS,1956,1767,,,1
UGA,Northern,3476322,Women who are literate,33.9,1,UG,Uganda,2000,UG2000DHS,ED_LITR_W_LIT,231233090,I,452008,1452080,Region,Northern,0,,0,1,EDLITRWLIT,UGDHS2000452008,2000-01,DHS,1158,1041,,,1
UGA,Western,3029644,Women who are literate,59.7,1,UG,Uganda,2000,UG2000DHS,ED_LITR_W_LIT,231233090,I,452013,1452130,Region,Western,0,,0,1,EDLITRWLIT,UGDHS2000452013,2000-01,DHS,1792,1993,,,1
UGA,Central,5614655,Households with electricity,19.6,1,UG,Uganda,2000,UG2000DHS,HC_ELEC_H_ELC,260321010,I,452001,1452010,Region,Central,0,,0,1,HCELECHELC,UGDHS2000452001,2000-01,DHS,2603,2764,,,1
UGA,Eastern,2221166,Households with electricity,4.1,1,UG,Uganda,2000,UG2000DHS,HC_ELEC_H_ELC,260321010,I,452005,1452050,Region,Eastern,0,,0,1,HCELECHELC,UGDHS2000452005,2000-01,DHS,2106,1881,,,1
UGA,Northern,189110,Households with electricity,2.1,1,UG,Uganda,2000,UG2000DHS,HC_ELEC_H_ELC,260321010,I,452008,1452080,Region,Northern,0,,0,1,HCELECHELC,UGDHS2000452008,2000-01,DHS,1191,1060,,,1
UGA,Western,1939176,Households with electricity,2.7,1,UG,Uganda,2000,UG2000DHS,HC_ELEC_H_ELC,260321010,I,452013,1452130,Region,Western,0,,0,1,HCELECHELC,UGDHS2000452013,2000-01,DHS,1985,2180,,,1
UGA,Central 2004,243651,Median age at first marriage [Women]: 25-49,18.1,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452024,1452015,Region,Central 2004,0,,0,1,MAAAFMWM2B,UGAIS2004452024,2004-05,AIS,,,,,1
UGA,Kampala,258676,Median age at first marriage [Women]: 25-49,19.8,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452004,1452040,Region,..Kampala,0,,0,1,MAAAFMWM2B,UGAIS2004452004,2004-05,AIS,,,,,1
UGA,East Central (AIS/MIS),259154,Median age at first marriage [Women]: 25-49,16.9,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452020,1452065,Region,East Central (AIS/MIS),0,,0,1,MAAAFMWM2B,UGAIS2004452020,2004-05,AIS,,,,,1
UGA,Mid Eastern,7165322,Median age at first marriage [Women]: 25-49,17.3,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452021,1452075,Region,Mid Eastern,0,,0,1,MAAAFMWM2B,UGAIS2004452021,2004-05,AIS,,,,,1
UGA,West Nile,259111,Median age at first marriage [Women]: 25-49,17,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452009,1452090,Region,..West Nile,0,,0,1,MAAAFMWM2B,UGAIS2004452009,2004-05,AIS,,,,,1
UGA,Mid Northern,251254,Median age at first marriage [Women]: 25-49,17,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452023,1452105,Region,Mid Northern,0,,0,1,MAAAFMWM2B,UGAIS2004452023,2004-05,AIS,,,,,1
UGA,North East,259186,Median age at first marriage [Women]: 25-49,18.6,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452022,1452125,Region,North East,0,,0,1,MAAAFMWM2B,UGAIS2004452022,2004-05,AIS,,,,,1
UGA,Western,251160,Median age at first marriage [Women]: 25-49,17.4,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452014,1452140,Region,..Western,0,,0,1,MAAAFMWM2B,UGAIS2004452014,2004-05,AIS,,,,,1
UGA,South West,243585,Median age at first marriage [Women]: 25-49,18.3,1,UG,Uganda,2004,UG2004AIS,MA_AAFM_W_M2B,41633090,I,452015,1452150,Region,..South West,0,,0,1,MAAAFMWM2B,UGAIS2004452015,2004-05,AIS,,,,,1
UGA,Central 2004,6441921,Women receiving an HIV test and receiving test results in the last 12 months,4.6,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452024,1452015,Region,Central 2004,0,,0,1,HACPHTWT1R,UGAIS2004452024,2004-05,AIS,1656,942,,,1
UGA,Kampala,464783,Women receiving an HIV test and receiving test results in the last 12 months,9.4,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452004,1452040,Region,..Kampala,0,,0,1,HACPHTWT1R,UGAIS2004452004,2004-05,AIS,668,1099,,,1
UGA,East Central (AIS/MIS),5121307,Women receiving an HIV test and receiving test results in the last 12 months,3.4,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452020,1452065,Region,East Central (AIS/MIS),0,,0,1,HACPHTWT1R,UGAIS2004452020,2004-05,AIS,1555,1169,,,1
UGA,Mid Eastern,7166171,Women receiving an HIV test and receiving test results in the last 12 months,4.6,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452021,1452075,Region,Mid Eastern,0,,0,1,HACPHTWT1R,UGAIS2004452021,2004-05,AIS,857,915,,,1
UGA,West Nile,5269552,Women receiving an HIV test and receiving test results in the last 12 months,4.4,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452009,1452090,Region,..West Nile,0,,0,1,HACPHTWT1R,UGAIS2004452009,2004-05,AIS,958,1451,,,1
UGA,Mid Northern,4963658,Women receiving an HIV test and receiving test results in the last 12 months,4.3,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452023,1452105,Region,Mid Northern,0,,0,1,HACPHTWT1R,UGAIS2004452023,2004-05,AIS,970,1034,,,1
UGA,North East,443580,Women receiving an HIV test and receiving test results in the last 12 months,1.9,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452022,1452125,Region,North East,0,,0,1,HACPHTWT1R,UGAIS2004452022,2004-05,AIS,829,1246,,,1
UGA,Western,4764342,Women receiving an HIV test and receiving test results in the last 12 months,3.1,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452014,1452140,Region,..Western,0,,0,1,HACPHTWT1R,UGAIS2004452014,2004-05,AIS,1140,1058,,,1
UGA,South West,2857584,Women receiving an HIV test and receiving test results in the last 12 months,2.5,1,UG,Uganda,2004,UG2004AIS,HA_CPHT_W_T1R,135563070,I,452015,1452150,Region,..South West,0,,0,1,HACPHTWT1R,UGAIS2004452015,2004-05,AIS,1309,1059,,,1
